time,flux,flux_err
265.98501900453994,1.000768,0.00040161208
265.98570007962553,1.0000888,0.00040153472
265.9863811547111,1.001176,0.00040171668
265.9870623295719,1.0008297,0.0004016676
265.9877434046575,1.0008923,0.00040170734
265.98842437974236,1.000365,0.00040163807
265.9891055545959,0.9997214,0.00040154092
265.9897866296815,1.0006369,0.00040172844
265.99046770477435,1.000689,0.00040177372
265.9911487796271,1.0009551,0.00040182183
265.99182995471347,1.0004573,0.00040176974
265.99251102979906,1.0011467,0.0004019209
265.9931921046518,1.0008302,0.0004018972
265.9938731797447,1.0004389,0.00040188647
265.9945542548303,1.000415,0.00040189148
265.99523532968306,1.0002828,0.0004018931
265.9959165047694,1.000948,0.00040204398
265.9965975796222,1.0014098,0.00040216543
265.99727865471505,1.0013897,0.00040217233
265.9979598298014,1.0005543,0.00040208388
265.99864090465417,1.0008224,0.00040215653
265.999321879739,1.0006241,0.00040215708
266.0000029548246,1.0002785,0.00040214756
266.0006841296781,1.0009992,0.00040227541
266.001365204771,1.000859,0.0004022956
266.00204637985735,1.0010909,0.00040236994
266.0027274547101,1.0009149,0.0004023553
266.0034085297957,1.0011486,0.00040242064
266.00408970488206,1.0004104,0.00040231104
266.00477067974134,1.0012635,0.0004026221
266.00545175482694,1.0004742,0.00040238583
266.0061329299133,1.0008373,0.00040246843
266.00681400476606,1.0004724,0.00040240109
266.00749507985165,1.0012814,0.00040255825
266.0081762547052,1.0007719,0.00040247547
266.00885732979805,1.0008807,0.00040279378
266.00953840488364,1.0009215,0.0004025051
266.01021937973564,1.0010589,0.0004025245
266.010900554822,1.0008484,0.0004024829
266.0115816299076,1.0003222,0.00040241607
266.0122628047684,1.0001675,0.00040236377
266.012943879854,0.9998626,0.0004023027
266.0136249549396,1.0002009,0.0004023656
266.0143061297931,1.0004601,0.00040240656
266.0149872048787,1.0008074,0.0004024339
266.015668179738,1.0008442,0.0004024327
266.01634935482434,1.000789,0.0004024091
266.01703042990994,1.0006943,0.0004024382
266.0177115047627,1.0001247,0.0004022861
266.0183925798483,1.0004283,0.00040230516
266.01907375493465,1.0004388,0.00040259238
266.0197548297947,1.0003146,0.00040226174
266.0204359048803,1.0010667,0.00040237972
266.02111697973305,1.0006913,0.00040230594
266.02179805481865,1.0002418,0.00040237186
266.0224791299115,1.0012537,0.00040237737
266.0231602047643,1.0008781,0.0004023265
266.02384137985064,1.0014267,0.0004024111
266.02452245493623,1.000078,0.00040219363
266.025203529789,1.0007788,0.00040230507
266.02588470487535,1.0003468,0.0004022426
266.02656567973463,1.0009085,0.0004023369
266.0272467548202,1.0015535,0.00040244483
266.0279279299066,1.0013559,0.00040255874
266.02860900475935,0.99988455,0.00040219518
266.02929007984494,1.0008649,0.00040238613
266.02997125470574,0.99976605,0.0004025126
266.03065232979134,1.000561,0.00040236424
